epoch,loss,masked_MSE_multiple_masks,val_loss,val_masked_MSE_multiple_masks
413,58.77926254272461,58.77926254272461,158.6699981689453,158.6699981689453
414,59.33932113647461,59.33932113647461,174.15737915039062,174.15737915039062
415,67.8198013305664,67.8198013305664,160.43194580078125,160.43194580078125
416,79.27233123779297,79.27233123779297,162.22511291503906,162.22511291503906
417,82.55445098876953,82.55445098876953,183.67869567871094,183.67869567871094
418,67.23680114746094,67.23680114746094,156.8826904296875,156.8826904296875
419,73.277587890625,73.277587890625,154.84222412109375,154.84222412109375
420,64.58358764648438,64.58358764648438,166.39549255371094,166.39549255371094
421,64.22838592529297,64.22838592529297,152.8878631591797,152.8878631591797
422,63.64874267578125,63.64874267578125,151.1517333984375,151.1517333984375
423,64.14295959472656,64.14295959472656,165.1394500732422,165.1394500732422
424,57.50800704956055,57.50800704956055,156.90614318847656,156.90614318847656
425,57.510498046875,57.510498046875,159.15660095214844,159.15660095214844
426,56.97893142700195,56.97893142700195,167.67933654785156,167.67933654785156
427,55.541080474853516,55.541080474853516,148.08853149414062,148.08853149414062
428,54.00517272949219,54.00517272949219,149.08204650878906,149.08204650878906
429,53.88494873046875,53.88494873046875,149.56394958496094,149.56394958496094
430,53.423561096191406,53.423561096191406,150.92567443847656,150.92567443847656
431,53.02482604980469,53.02482604980469,152.0459442138672,152.0459442138672
432,56.69881820678711,56.69881820678711,155.12330627441406,155.12330627441406
433,54.645259857177734,54.645259857177734,170.42115783691406,170.42115783691406
434,57.520511627197266,57.520511627197266,157.59828186035156,157.59828186035156
435,55.68879699707031,55.68879699707031,156.2161407470703,156.2161407470703
436,58.25341796875,58.25341796875,146.37582397460938,146.37582397460938
437,57.987003326416016,57.987003326416016,161.2066192626953,161.2066192626953
438,56.867759704589844,56.867759704589844,152.04527282714844,152.04527282714844
439,59.86763000488281,59.86763000488281,158.67538452148438,158.67538452148438
440,62.00421142578125,62.00421142578125,156.24114990234375,156.24114990234375
441,64.239013671875,64.239013671875,180.5868682861328,180.5868682861328
442,68.38617706298828,68.38617706298828,156.13641357421875,156.13641357421875
443,60.94682312011719,60.94682312011719,152.95913696289062,152.95913696289062
444,57.75579833984375,57.75579833984375,149.01158142089844,149.01158142089844
445,54.57378005981445,54.57378005981445,150.39273071289062,150.39273071289062
446,55.458702087402344,55.458702087402344,153.10585021972656,153.10585021972656
447,54.7839469909668,54.7839469909668,153.89865112304688,153.89865112304688
448,53.964778900146484,53.964778900146484,154.9336700439453,154.9336700439453
449,54.83184814453125,54.83184814453125,148.4741973876953,148.4741973876953
450,53.85419845581055,53.85419845581055,155.18975830078125,155.18975830078125
451,52.8177375793457,52.8177375793457,145.6733856201172,145.6733856201172
452,54.989967346191406,54.989967346191406,154.77008056640625,154.77008056640625
453,53.93472671508789,53.93472671508789,153.93386840820312,153.93386840820312
454,53.427310943603516,53.427310943603516,162.3842010498047,162.3842010498047
455,55.82004165649414,55.82004165649414,146.48834228515625,146.48834228515625
456,53.594425201416016,53.594425201416016,151.08982849121094,151.08982849121094
457,53.783756256103516,53.783756256103516,149.3987579345703,149.3987579345703
458,51.322635650634766,51.322635650634766,142.647705078125,142.647705078125
459,52.82846450805664,52.82846450805664,150.41445922851562,150.41445922851562
460,52.748680114746094,52.748680114746094,147.42816162109375,147.42816162109375
461,53.17741394042969,53.17741394042969,151.0335235595703,151.0335235595703
462,52.22526931762695,52.22526931762695,148.06024169921875,148.06024169921875
463,50.85750961303711,50.85750961303711,144.56642150878906,144.56642150878906
464,51.08290100097656,51.08290100097656,144.61048889160156,144.61048889160156
465,54.0667839050293,54.0667839050293,146.32106018066406,146.32106018066406
466,56.0118522644043,56.0118522644043,154.70970153808594,154.70970153808594
467,60.185428619384766,60.185428619384766,151.59552001953125,151.59552001953125
468,57.90882873535156,57.90882873535156,155.14773559570312,155.14773559570312
469,57.05060958862305,57.05060958862305,150.23606872558594,150.23606872558594
470,60.06942367553711,60.06942367553711,158.95681762695312,158.95681762695312
471,56.66250991821289,56.66250991821289,159.5712432861328,159.5712432861328
472,55.77508544921875,55.77508544921875,150.8650665283203,150.8650665283203
473,53.05120849609375,53.05120849609375,158.85675048828125,158.85675048828125
474,53.029029846191406,53.029029846191406,147.4885711669922,147.4885711669922
475,54.418270111083984,54.418270111083984,148.55450439453125,148.55450439453125
476,59.323402404785156,59.323402404785156,157.27012634277344,157.27012634277344
477,67.29634857177734,67.29634857177734,151.88560485839844,151.88560485839844
478,65.85135650634766,65.85135650634766,165.39356994628906,165.39356994628906
479,67.08513641357422,67.08513641357422,151.20191955566406,151.20191955566406
480,58.449134826660156,58.449134826660156,142.52108764648438,142.52108764648438
481,53.46829605102539,53.46829605102539,143.48089599609375,143.48089599609375
482,52.31739807128906,52.31739807128906,143.58558654785156,143.58558654785156
483,51.28899002075195,51.28899002075195,143.89495849609375,143.89495849609375
484,55.22465515136719,55.22465515136719,142.73558044433594,142.73558044433594
485,57.38223648071289,57.38223648071289,150.9943084716797,150.9943084716797
486,53.21543884277344,53.21543884277344,155.93563842773438,155.93563842773438
487,54.972068786621094,54.972068786621094,159.55128479003906,159.55128479003906
488,59.916873931884766,59.916873931884766,156.48252868652344,156.48252868652344
489,53.065128326416016,53.065128326416016,139.50396728515625,139.50396728515625
490,52.07347106933594,52.07347106933594,144.92881774902344,144.92881774902344
491,50.126670837402344,50.126670837402344,151.43455505371094,151.43455505371094
492,53.07566833496094,53.07566833496094,150.79757690429688,150.79757690429688
493,54.24335861206055,54.24335861206055,162.00621032714844,162.00621032714844
494,63.60884094238281,63.60884094238281,145.72779846191406,145.72779846191406
495,54.91447448730469,54.91447448730469,148.92044067382812,148.92044067382812
496,53.6564826965332,53.6564826965332,147.85508728027344,147.85508728027344
497,54.45016098022461,54.45016098022461,165.48106384277344,165.48106384277344
498,62.02738952636719,62.02738952636719,154.5686798095703,154.5686798095703
499,56.55169677734375,56.55169677734375,150.52589416503906,150.52589416503906
500,56.562931060791016,56.562931060791016,161.82948303222656,161.82948303222656
501,56.45977783203125,56.45977783203125,145.51686096191406,145.51686096191406
502,51.7014274597168,51.7014274597168,148.66400146484375,148.66400146484375
503,53.324806213378906,53.324806213378906,153.54861450195312,153.54861450195312
504,50.56719970703125,50.56719970703125,145.32684326171875,145.32684326171875
505,49.0288200378418,49.0288200378418,147.19566345214844,147.19566345214844
506,50.02402114868164,50.02402114868164,150.68695068359375,150.68695068359375
507,53.34370422363281,53.34370422363281,155.70362854003906,155.70362854003906
508,51.394309997558594,51.394309997558594,144.794921875,144.794921875
509,49.954532623291016,49.954532623291016,148.43675231933594,148.43675231933594
510,50.89265441894531,50.89265441894531,147.65330505371094,147.65330505371094
511,51.028968811035156,51.028968811035156,141.10487365722656,141.10487365722656
512,51.934688568115234,51.934688568115234,153.53057861328125,153.53057861328125
513,50.77836990356445,50.77836990356445,142.97210693359375,142.97210693359375
514,54.735294342041016,54.735294342041016,150.34454345703125,150.34454345703125
515,53.314964294433594,53.314964294433594,144.39659118652344,144.39659118652344
516,50.69404602050781,50.69404602050781,147.48304748535156,147.48304748535156
517,50.08449935913086,50.08449935913086,146.95184326171875,146.95184326171875
518,49.5991325378418,49.5991325378418,144.28253173828125,144.28253173828125
519,50.8776741027832,50.8776741027832,148.76681518554688,148.76681518554688
520,50.4208984375,50.4208984375,142.02198791503906,142.02198791503906
521,48.80474853515625,48.80474853515625,142.02999877929688,142.02999877929688
522,50.348533630371094,50.348533630371094,151.7047882080078,151.7047882080078
523,50.07913589477539,50.07913589477539,144.06886291503906,144.06886291503906
524,54.5232048034668,54.5232048034668,151.93128967285156,151.93128967285156
525,54.63493728637695,54.63493728637695,149.01600646972656,149.01600646972656
526,54.48884201049805,54.48884201049805,147.33485412597656,147.33485412597656
527,55.57527160644531,55.57527160644531,162.0454864501953,162.0454864501953
528,67.4760971069336,67.4760971069336,184.47496032714844,184.47496032714844
529,69.70403289794922,69.70403289794922,159.00575256347656,159.00575256347656
530,61.39570236206055,61.39570236206055,157.6687774658203,157.6687774658203
531,54.490360260009766,54.490360260009766,150.44566345214844,150.44566345214844
532,50.13563537597656,50.13563537597656,152.43116760253906,152.43116760253906
533,49.274757385253906,49.274757385253906,159.21311950683594,159.21311950683594
534,51.8911247253418,51.8911247253418,143.86798095703125,143.86798095703125
535,52.371681213378906,52.371681213378906,167.25604248046875,167.25604248046875
536,50.75370788574219,50.75370788574219,143.18359375,143.18359375
537,53.18167495727539,53.18167495727539,156.57838439941406,156.57838439941406
538,53.494102478027344,53.494102478027344,159.3781280517578,159.3781280517578
539,49.190467834472656,49.190467834472656,154.93495178222656,154.93495178222656
540,46.8828125,46.8828125,149.87551879882812,149.87551879882812
541,46.86017990112305,46.86017990112305,145.51055908203125,145.51055908203125
542,46.35438537597656,46.35438537597656,147.39576721191406,147.39576721191406
543,46.97700500488281,46.97700500488281,150.36231994628906,150.36231994628906
544,51.04238510131836,51.04238510131836,157.81349182128906,157.81349182128906
545,51.69692611694336,51.69692611694336,141.974609375,141.974609375
546,49.331398010253906,49.331398010253906,156.5950469970703,156.5950469970703
547,51.95545959472656,51.95545959472656,140.7309112548828,140.7309112548828
548,67.1615982055664,67.1615982055664,158.62852478027344,158.62852478027344
549,59.650413513183594,59.650413513183594,157.0301055908203,157.0301055908203
550,57.234371185302734,57.234371185302734,152.50811767578125,152.50811767578125
551,49.967586517333984,49.967586517333984,144.3744354248047,144.3744354248047
552,48.789833068847656,48.789833068847656,160.17620849609375,160.17620849609375
553,48.98745346069336,48.98745346069336,149.68637084960938,149.68637084960938
554,46.97458267211914,46.97458267211914,143.88836669921875,143.88836669921875
555,46.712059020996094,46.712059020996094,153.36012268066406,153.36012268066406
556,46.884639739990234,46.884639739990234,154.26409912109375,154.26409912109375
557,50.114627838134766,50.114627838134766,156.55699157714844,156.55699157714844
558,46.773921966552734,46.773921966552734,156.39163208007812,156.39163208007812
559,49.483394622802734,49.483394622802734,157.20367431640625,157.20367431640625
560,53.43110656738281,53.43110656738281,157.80438232421875,157.80438232421875
561,52.710105895996094,52.710105895996094,172.48301696777344,172.48301696777344
562,51.02389144897461,51.02389144897461,163.02684020996094,163.02684020996094
563,52.62022399902344,52.62022399902344,148.91990661621094,148.91990661621094
564,50.55307388305664,50.55307388305664,152.76641845703125,152.76641845703125
565,49.80807876586914,49.80807876586914,152.22129821777344,152.22129821777344
566,48.21975326538086,48.21975326538086,144.74635314941406,144.74635314941406
567,47.11561584472656,47.11561584472656,149.02182006835938,149.02182006835938
568,51.37696838378906,51.37696838378906,153.70628356933594,153.70628356933594
569,62.359046936035156,62.359046936035156,160.71084594726562,160.71084594726562
570,51.98849868774414,51.98849868774414,154.90528869628906,154.90528869628906
571,53.57461166381836,53.57461166381836,159.67715454101562,159.67715454101562
572,56.38766098022461,56.38766098022461,156.53797912597656,156.53797912597656
573,47.84576416015625,47.84576416015625,150.26556396484375,150.26556396484375
574,47.920997619628906,47.920997619628906,153.419921875,153.419921875
575,49.5487174987793,49.5487174987793,144.45802307128906,144.45802307128906
576,46.817726135253906,46.817726135253906,151.09718322753906,151.09718322753906
577,45.80704879760742,45.80704879760742,145.18084716796875,145.18084716796875
578,44.66508483886719,44.66508483886719,139.63548278808594,139.63548278808594
579,45.845096588134766,45.845096588134766,144.82627868652344,144.82627868652344
580,46.053062438964844,46.053062438964844,146.12876892089844,146.12876892089844
581,45.20103073120117,45.20103073120117,143.67637634277344,143.67637634277344
582,45.06817626953125,45.06817626953125,144.53945922851562,144.53945922851562
583,44.44227600097656,44.44227600097656,151.04962158203125,151.04962158203125
584,45.415706634521484,45.415706634521484,150.09864807128906,150.09864807128906
585,44.30220031738281,44.30220031738281,144.04925537109375,144.04925537109375
586,43.82298278808594,43.82298278808594,156.28175354003906,156.28175354003906
587,44.21419906616211,44.21419906616211,138.3120880126953,138.3120880126953
588,45.019203186035156,45.019203186035156,143.425537109375,143.425537109375
589,44.76917266845703,44.76917266845703,144.99574279785156,144.99574279785156
590,43.7095832824707,43.7095832824707,140.3758544921875,140.3758544921875
591,46.3846435546875,46.3846435546875,147.55239868164062,147.55239868164062
592,45.837467193603516,45.837467193603516,140.27967834472656,140.27967834472656
593,46.381717681884766,46.381717681884766,144.37216186523438,144.37216186523438
594,46.77743148803711,46.77743148803711,143.02969360351562,143.02969360351562
595,47.42141342163086,47.42141342163086,151.5995635986328,151.5995635986328
596,46.57127380371094,46.57127380371094,144.1991729736328,144.1991729736328
597,43.993988037109375,43.993988037109375,143.04150390625,143.04150390625
598,43.23899841308594,43.23899841308594,148.6716766357422,148.6716766357422
599,45.90989303588867,45.90989303588867,147.77906799316406,147.77906799316406
600,45.550376892089844,45.550376892089844,147.96087646484375,147.96087646484375
601,46.380069732666016,46.380069732666016,141.27020263671875,141.27020263671875
602,53.22480773925781,53.22480773925781,144.3347930908203,144.3347930908203
603,54.90958023071289,54.90958023071289,160.15208435058594,160.15208435058594
604,54.15464782714844,54.15464782714844,155.168212890625,155.168212890625
605,54.60078048706055,54.60078048706055,140.94532775878906,140.94532775878906
606,62.164710998535156,62.164710998535156,146.4300079345703,146.4300079345703
607,55.766502380371094,55.766502380371094,155.68592834472656,155.68592834472656
608,71.01078033447266,71.01078033447266,186.96812438964844,186.96812438964844
609,66.63208770751953,66.63208770751953,146.41444396972656,146.41444396972656
610,57.294803619384766,57.294803619384766,146.39878845214844,146.39878845214844
611,50.65774154663086,50.65774154663086,143.2089385986328,143.2089385986328
612,46.48347091674805,46.48347091674805,139.02871704101562,139.02871704101562
613,45.354942321777344,45.354942321777344,140.27505493164062,140.27505493164062
614,46.66901779174805,46.66901779174805,152.0286102294922,152.0286102294922
615,57.837257385253906,57.837257385253906,155.21734619140625,155.21734619140625
616,59.669124603271484,59.669124603271484,152.44566345214844,152.44566345214844
617,64.18634796142578,64.18634796142578,152.27792358398438,152.27792358398438
618,55.832332611083984,55.832332611083984,139.76380920410156,139.76380920410156
619,53.00776290893555,53.00776290893555,144.9752960205078,144.9752960205078
620,58.751365661621094,58.751365661621094,148.81951904296875,148.81951904296875
621,53.105628967285156,53.105628967285156,150.81105041503906,150.81105041503906
622,48.5909538269043,48.5909538269043,141.5500030517578,141.5500030517578
623,45.49631118774414,45.49631118774414,142.19200134277344,142.19200134277344
624,45.15645980834961,45.15645980834961,150.7174530029297,150.7174530029297
625,52.75128173828125,52.75128173828125,143.90989685058594,143.90989685058594
626,47.961421966552734,47.961421966552734,140.41485595703125,140.41485595703125
627,44.226463317871094,44.226463317871094,141.1226043701172,141.1226043701172
628,44.28280258178711,44.28280258178711,138.55821228027344,138.55821228027344
629,44.89700698852539,44.89700698852539,147.92481994628906,147.92481994628906
630,45.096519470214844,45.096519470214844,156.09593200683594,156.09593200683594
631,47.23350524902344,47.23350524902344,142.6324005126953,142.6324005126953
632,48.322322845458984,48.322322845458984,155.11390686035156,155.11390686035156
633,53.21989440917969,53.21989440917969,155.9236297607422,155.9236297607422
634,63.4430046081543,63.4430046081543,152.15150451660156,152.15150451660156
635,49.49388122558594,49.49388122558594,151.82435607910156,151.82435607910156
636,53.8510856628418,53.8510856628418,149.2654571533203,149.2654571533203
637,45.40431213378906,45.40431213378906,148.30047607421875,148.30047607421875
638,47.325801849365234,47.325801849365234,149.52870178222656,149.52870178222656
639,45.75302505493164,45.75302505493164,148.53402709960938,148.53402709960938
640,44.81195831298828,44.81195831298828,140.2357940673828,140.2357940673828
641,44.932674407958984,44.932674407958984,142.9198760986328,142.9198760986328
642,43.73617935180664,43.73617935180664,144.4219512939453,144.4219512939453
643,43.39763259887695,43.39763259887695,139.14109802246094,139.14109802246094
644,42.38298034667969,42.38298034667969,133.90406799316406,133.90406799316406
645,43.09873580932617,43.09873580932617,139.14260864257812,139.14260864257812
646,42.26298904418945,42.26298904418945,139.84951782226562,139.84951782226562
647,45.49528503417969,45.49528503417969,134.28465270996094,134.28465270996094
648,42.66923522949219,42.66923522949219,136.24061584472656,136.24061584472656
649,42.44235610961914,42.44235610961914,133.88526916503906,133.88526916503906
650,43.037200927734375,43.037200927734375,141.17832946777344,141.17832946777344
651,42.623348236083984,42.623348236083984,140.21470642089844,140.21470642089844
652,46.536460876464844,46.536460876464844,147.3432159423828,147.3432159423828
653,48.32901382446289,48.32901382446289,149.58251953125,149.58251953125
654,45.75901794433594,45.75901794433594,140.07569885253906,140.07569885253906
655,45.82841491699219,45.82841491699219,139.95457458496094,139.95457458496094
656,49.324302673339844,49.324302673339844,136.505126953125,136.505126953125
657,44.92427062988281,44.92427062988281,142.94635009765625,142.94635009765625
658,49.7319221496582,49.7319221496582,143.96414184570312,143.96414184570312
659,47.38850402832031,47.38850402832031,145.20899963378906,145.20899963378906
660,45.629600524902344,45.629600524902344,139.69677734375,139.69677734375
661,45.65488052368164,45.65488052368164,142.78802490234375,142.78802490234375
662,44.32673645019531,44.32673645019531,143.06146240234375,143.06146240234375
663,42.851776123046875,42.851776123046875,143.1813201904297,143.1813201904297
664,42.85157775878906,42.85157775878906,141.70648193359375,141.70648193359375
665,43.12084197998047,43.12084197998047,152.8317108154297,152.8317108154297
666,44.6674919128418,44.6674919128418,142.00621032714844,142.00621032714844
667,41.51941680908203,41.51941680908203,158.5203399658203,158.5203399658203
668,42.83735656738281,42.83735656738281,149.24940490722656,149.24940490722656
669,41.25132369995117,41.25132369995117,149.30958557128906,149.30958557128906
670,40.70711898803711,40.70711898803711,147.79148864746094,147.79148864746094
671,40.31021499633789,40.31021499633789,144.4768829345703,144.4768829345703
672,39.70866775512695,39.70866775512695,153.516845703125,153.516845703125
673,42.44423294067383,42.44423294067383,147.8893585205078,147.8893585205078
674,42.19403839111328,42.19403839111328,162.7545928955078,162.7545928955078
675,43.47891616821289,43.47891616821289,159.45204162597656,159.45204162597656
676,46.01715087890625,46.01715087890625,157.57696533203125,157.57696533203125
677,42.49126052856445,42.49126052856445,150.84751892089844,150.84751892089844
678,45.320098876953125,45.320098876953125,138.69366455078125,138.69366455078125
679,41.52415466308594,41.52415466308594,137.16094970703125,137.16094970703125
680,41.48577880859375,41.48577880859375,143.65614318847656,143.65614318847656
681,55.755592346191406,55.755592346191406,145.5721435546875,145.5721435546875
682,53.511741638183594,53.511741638183594,158.05499267578125,158.05499267578125
683,45.274044036865234,45.274044036865234,146.91651916503906,146.91651916503906
684,46.476234436035156,46.476234436035156,146.1319122314453,146.1319122314453
685,41.5566520690918,41.5566520690918,148.10020446777344,148.10020446777344
686,42.84347915649414,42.84347915649414,156.07843017578125,156.07843017578125
687,40.974449157714844,40.974449157714844,150.2411651611328,150.2411651611328
688,40.199283599853516,40.199283599853516,136.52699279785156,136.52699279785156
689,39.751197814941406,39.751197814941406,148.9391326904297,148.9391326904297
690,39.97789001464844,39.97789001464844,140.6332550048828,140.6332550048828
691,40.35089111328125,40.35089111328125,151.46815490722656,151.46815490722656
692,50.740055084228516,50.740055084228516,149.83042907714844,149.83042907714844
693,46.063045501708984,46.063045501708984,145.30496215820312,145.30496215820312
694,41.16529846191406,41.16529846191406,142.02598571777344,142.02598571777344
695,39.205448150634766,39.205448150634766,146.0853271484375,146.0853271484375
696,41.171688079833984,41.171688079833984,144.93896484375,144.93896484375
697,41.32078552246094,41.32078552246094,146.4412078857422,146.4412078857422
698,43.65858459472656,43.65858459472656,150.36375427246094,150.36375427246094
699,43.30491256713867,43.30491256713867,141.6524658203125,141.6524658203125
700,41.06139373779297,41.06139373779297,145.65557861328125,145.65557861328125
701,41.189510345458984,41.189510345458984,147.0843963623047,147.0843963623047
702,39.765628814697266,39.765628814697266,140.6422119140625,140.6422119140625
703,41.81874465942383,41.81874465942383,143.21697998046875,143.21697998046875
704,44.480247497558594,44.480247497558594,136.0715789794922,136.0715789794922
705,45.65254592895508,45.65254592895508,137.04180908203125,137.04180908203125
706,48.9163818359375,48.9163818359375,163.00180053710938,163.00180053710938
707,45.4369010925293,45.4369010925293,139.94467163085938,139.94467163085938
708,41.24940490722656,41.24940490722656,144.77001953125,144.77001953125
709,42.45063781738281,42.45063781738281,144.39956665039062,144.39956665039062
710,39.991790771484375,39.991790771484375,134.11032104492188,134.11032104492188
711,38.901973724365234,38.901973724365234,136.0897674560547,136.0897674560547
712,39.77607727050781,39.77607727050781,140.46026611328125,140.46026611328125
713,38.671409606933594,38.671409606933594,131.26991271972656,131.26991271972656
714,43.583656311035156,43.583656311035156,133.3983612060547,133.3983612060547
715,59.224952697753906,59.224952697753906,223.3244171142578,223.3244171142578
716,92.44888305664062,92.44888305664062,156.64878845214844,156.64878845214844
717,51.985904693603516,51.985904693603516,151.25001525878906,151.25001525878906
718,45.53125,45.53125,150.56092834472656,150.56092834472656
719,43.81855773925781,43.81855773925781,150.98960876464844,150.98960876464844
720,40.7160758972168,40.7160758972168,149.2992706298828,149.2992706298828
721,39.71586608886719,39.71586608886719,144.71861267089844,144.71861267089844
722,39.28001403808594,39.28001403808594,143.91212463378906,143.91212463378906
723,39.005855560302734,39.005855560302734,141.98129272460938,141.98129272460938
724,38.73618698120117,38.73618698120117,142.95054626464844,142.95054626464844
725,38.32595443725586,38.32595443725586,141.87139892578125,141.87139892578125
726,38.20426940917969,38.20426940917969,140.91275024414062,140.91275024414062
727,38.66520309448242,38.66520309448242,141.65196228027344,141.65196228027344
728,38.15397644042969,38.15397644042969,149.45529174804688,149.45529174804688
729,38.81190490722656,38.81190490722656,151.57676696777344,151.57676696777344
730,38.313194274902344,38.313194274902344,150.6088104248047,150.6088104248047
731,38.55697250366211,38.55697250366211,146.59568786621094,146.59568786621094
732,39.743141174316406,39.743141174316406,146.07977294921875,146.07977294921875
733,38.006229400634766,38.006229400634766,142.8880157470703,142.8880157470703
734,38.8541374206543,38.8541374206543,139.61854553222656,139.61854553222656
735,38.32904052734375,38.32904052734375,139.60360717773438,139.60360717773438
736,37.78828811645508,37.78828811645508,139.01673889160156,139.01673889160156
737,37.58377456665039,37.58377456665039,144.46693420410156,144.46693420410156
738,37.3908805847168,37.3908805847168,141.16441345214844,141.16441345214844
739,37.676944732666016,37.676944732666016,143.0718536376953,143.0718536376953
740,37.57878112792969,37.57878112792969,144.26336669921875,144.26336669921875
741,38.501949310302734,38.501949310302734,140.5345001220703,140.5345001220703
742,39.136409759521484,39.136409759521484,152.24501037597656,152.24501037597656
743,42.35616683959961,42.35616683959961,159.3426971435547,159.3426971435547
744,48.69554138183594,48.69554138183594,152.35073852539062,152.35073852539062
745,43.106231689453125,43.106231689453125,148.20838928222656,148.20838928222656
746,42.24272918701172,42.24272918701172,150.86553955078125,150.86553955078125
747,40.748043060302734,40.748043060302734,149.59161376953125,149.59161376953125
748,40.768653869628906,40.768653869628906,144.71437072753906,144.71437072753906
749,39.728519439697266,39.728519439697266,140.08140563964844,140.08140563964844
750,40.502681732177734,40.502681732177734,147.15074157714844,147.15074157714844
751,42.1523551940918,42.1523551940918,133.08851623535156,133.08851623535156
752,39.85326385498047,39.85326385498047,138.19558715820312,138.19558715820312
753,39.067142486572266,39.067142486572266,147.41285705566406,147.41285705566406
754,40.68244552612305,40.68244552612305,149.94969177246094,149.94969177246094
755,40.22968673706055,40.22968673706055,140.85891723632812,140.85891723632812
756,39.048614501953125,39.048614501953125,142.2266082763672,142.2266082763672
757,38.204750061035156,38.204750061035156,144.12754821777344,144.12754821777344
758,39.48031997680664,39.48031997680664,151.95201110839844,151.95201110839844
759,43.84232711791992,43.84232711791992,157.56124877929688,157.56124877929688
760,45.16642761230469,45.16642761230469,142.83407592773438,142.83407592773438
761,40.06098937988281,40.06098937988281,134.21856689453125,134.21856689453125
762,38.17008972167969,38.17008972167969,139.37181091308594,139.37181091308594
763,38.76200485229492,38.76200485229492,145.07420349121094,145.07420349121094
764,38.19537353515625,38.19537353515625,136.11143493652344,136.11143493652344
765,37.249393463134766,37.249393463134766,141.55982971191406,141.55982971191406
766,37.063941955566406,37.063941955566406,146.22962951660156,146.22962951660156
767,38.68734359741211,38.68734359741211,137.38604736328125,137.38604736328125
768,40.45103073120117,40.45103073120117,133.8583526611328,133.8583526611328
769,40.79618835449219,40.79618835449219,135.76588439941406,135.76588439941406
770,40.35379409790039,40.35379409790039,136.75933837890625,136.75933837890625
771,39.94484329223633,39.94484329223633,136.99688720703125,136.99688720703125
772,39.568607330322266,39.568607330322266,138.7203826904297,138.7203826904297
773,41.6434326171875,41.6434326171875,129.06710815429688,129.06710815429688
774,39.542137145996094,39.542137145996094,143.55673217773438,143.55673217773438
775,38.0051383972168,38.0051383972168,131.36851501464844,131.36851501464844
776,39.340152740478516,39.340152740478516,132.82643127441406,132.82643127441406
777,42.992095947265625,42.992095947265625,139.9274444580078,139.9274444580078
778,42.75954818725586,42.75954818725586,134.54190063476562,134.54190063476562
779,42.773014068603516,42.773014068603516,135.73666381835938,135.73666381835938
780,46.54362487792969,46.54362487792969,137.23809814453125,137.23809814453125
781,55.8724365234375,55.8724365234375,177.70562744140625,177.70562744140625
782,47.67509460449219,47.67509460449219,144.07557678222656,144.07557678222656
783,42.99112319946289,42.99112319946289,134.2425079345703,134.2425079345703
784,39.742244720458984,39.742244720458984,127.47492980957031,127.47492980957031
785,44.57188034057617,44.57188034057617,181.22462463378906,181.22462463378906
786,60.743431091308594,60.743431091308594,143.1999053955078,143.1999053955078
787,45.07004928588867,45.07004928588867,161.66456604003906,161.66456604003906
788,43.48419952392578,43.48419952392578,147.286376953125,147.286376953125
789,39.9557991027832,39.9557991027832,150.09564208984375,150.09564208984375
790,47.99856185913086,47.99856185913086,153.62904357910156,153.62904357910156
791,44.53022384643555,44.53022384643555,146.59605407714844,146.59605407714844
792,38.797210693359375,38.797210693359375,143.64508056640625,143.64508056640625
793,41.35928726196289,41.35928726196289,156.49122619628906,156.49122619628906
794,40.42171859741211,40.42171859741211,144.70652770996094,144.70652770996094
795,39.90872573852539,39.90872573852539,139.3087615966797,139.3087615966797
796,42.37195587158203,42.37195587158203,152.2056427001953,152.2056427001953
797,41.32955551147461,41.32955551147461,142.96542358398438,142.96542358398438
798,40.21519470214844,40.21519470214844,142.05809020996094,142.05809020996094
799,37.79924392700195,37.79924392700195,138.76914978027344,138.76914978027344
800,36.91948318481445,36.91948318481445,135.53115844726562,135.53115844726562
801,37.265384674072266,37.265384674072266,135.56600952148438,135.56600952148438
802,36.40507888793945,36.40507888793945,140.22166442871094,140.22166442871094
803,36.000022888183594,36.000022888183594,133.09939575195312,133.09939575195312
804,36.450443267822266,36.450443267822266,139.5101318359375,139.5101318359375
805,36.664794921875,36.664794921875,132.83364868164062,132.83364868164062
806,37.255767822265625,37.255767822265625,129.35887145996094,129.35887145996094
807,37.114646911621094,37.114646911621094,138.52098083496094,138.52098083496094
808,41.14515686035156,41.14515686035156,153.90162658691406,153.90162658691406
809,42.8634147644043,42.8634147644043,141.31478881835938,141.31478881835938
810,38.89178466796875,38.89178466796875,136.19203186035156,136.19203186035156
811,37.52699661254883,37.52699661254883,130.9852752685547,130.9852752685547
812,37.489009857177734,37.489009857177734,137.16653442382812,137.16653442382812
813,38.28427505493164,38.28427505493164,141.4042510986328,141.4042510986328
814,37.29078674316406,37.29078674316406,141.3505859375,141.3505859375
815,36.26628112792969,36.26628112792969,136.53575134277344,136.53575134277344
816,37.695674896240234,37.695674896240234,138.58218383789062,138.58218383789062
817,39.11903762817383,39.11903762817383,140.48887634277344,140.48887634277344
818,37.46731948852539,37.46731948852539,134.73045349121094,134.73045349121094
819,37.29315948486328,37.29315948486328,132.63392639160156,132.63392639160156
820,40.21885681152344,40.21885681152344,139.6844940185547,139.6844940185547
821,38.51121520996094,38.51121520996094,132.4460906982422,132.4460906982422
822,37.071746826171875,37.071746826171875,133.90145874023438,133.90145874023438
823,38.32741165161133,38.32741165161133,137.8668975830078,137.8668975830078
824,37.789127349853516,37.789127349853516,140.20010375976562,140.20010375976562
